n,time,AF3_theta,AF3_alpha,AF3_betaL,AF3_betaH,AF3_gamma,T7_theta,T7_alpha,T7_betaL,T7_betaH,T7_gamma,Pz_theta,Pz_alpha,Pz_betaL,Pz_betaH,Pz_gamma,T8_theta,T8_alpha,T8_betaL,T8_betaH,T8_gamma,AF4_theta,AF4_alpha,AF4_betaL,AF4_betaH,AF4_gamma
218,27381,droite,29,11,8,5,2,14,17,10,2,1,2,1,2,19,7,2,1,1,1,1,26,12,7,4,2
219,27604,droite,27,12,9,4,1,21,16,12,3,2,4,2,2,18,7,4,1,1,1,1,25,13,8,3,1
220,27851,droite,24,13,8,4,1,26,17,11,3,2,4,2,1,18,6,5,1,1,1,1,22,14,7,3,1
221,27851,droite,21,15,8,3,1,29,20,10,4,2,5,2,1,18,6,6,1,1,1,1,20,16,7,3,1
222,27854,droite,21,15,8,3,1,29,20,10,4,2,5,2,1,18,6,6,1,1,1,1,20,16,7,3,1
223,28088,droite,19,16,6,3,1,25,19,7,3,2,6,1,2,21,7,4,1,1,1,1,19,17,6,3,1
224,28342,droite,20,15,6,3,1,20,16,5,3,2,6,1,3,22,7,3,1,1,1,1,20,17,5,2,1
225,28342,droite,20,15,6,3,1,20,16,5,3,2,6,1,3,22,7,3,1,1,1,1,20,17,5,2,1
226,28571,droite,19,10,4,3,1,14,7,3,2,1,6,1,6,22,8,3,1,1,1,1,19,12,4,2,1
227,28571,droite,19,10,4,3,1,14,7,3,2,1,6,1,6,22,8,3,1,1,1,1,19,12,4,2,1
228,28834,droite,11,5,3,3,1,13,2,2,1,1,5,1,7,18,8,3,1,1,1,1,12,6,4,2,1
229,28834,droite,8,4,4,4,2,17,5,4,4,2,5,3,9,17,9,9,8,8,6,5,17,13,13,10,7
230,28838,droite,8,4,4,4,2,17,5,4,4,2,5,3,9,17,9,9,8,8,6,5,17,13,13,10,7
231,29066,droite,11,10,9,9,5,40,24,22,20,13,13,10,19,23,15,45,43,47,37,25,69,68,67,58,38
232,29324,droite,53,57,51,47,27,200,157,151,137,86,81,72,98,82,52,314,299,323,258,167,480,467,461,403,262
233,29324,droite,88,95,83,77,44,329,264,253,230,144,136,123,161,130,82,534,505,544,435,280,818,789,777,678,439
234,29552,droite,121,131,113,106,60,453,363,349,317,198,189,173,219,177,109,744,699,752,601,386,1142,1093,1077,936,605
235,29552,droite,121,131,113,106,60,453,363,349,317,198,189,173,219,177,109,744,699,752,601,386,1142,1093,1077,936,605
236,29817,droite,142,152,130,123,69,545,426,406,369,229,224,208,251,208,124,881,820,879,702,449,1358,1283,1261,1090,703
237,29817,droite,142,152,130,123,69,545,426,406,369,229,224,208,251,208,124,881,820,879,702,449,1358,1283,1261,1090,703
238,30055,droite,122,130,111,106,58,483,367,347,315,196,193,180,214,181,107,760,703,754,601,384,1174,1100,1081,932,601
239,30055,droite,53,57,48,48,25,246,167,148,135,84,86,81,93,87,51,332,303,326,257,164,519,474,466,399,257
240,30321,droite,53,57,48,48,25,246,167,148,135,84,86,81,93,87,51,332,303,326,257,164,519,474,466,399,257
241,30322,droite,10,9,8,9,4,73,35,22,19,12,16,14,17,27,15,50,43,49,37,24,82,68,68,58,37
242,30326,droite,10,9,8,9,4,73,35,22,19,12,16,14,17,27,15,50,43,49,37,24,82,68,68,58,37
243,30563,droite,4,2,3,3,1,40,15,5,3,2,6,5,7,18,11,9,7,10,6,5,17,11,12,10,6
244,30830,droite,4,2,2,2,1,19,7,2,0,1,4,5,5,15,9,1,1,2,1,1,4,3,2,2,1
245,30830,droite,4,2,2,2,1,14,5,2,0,1,4,6,5,14,9,1,1,2,1,1,4,3,2,2,1
246,31079,droite,4,2,2,3,1,11,4,2,0,1,4,6,5,12,8,1,1,2,1,1,4,3,3,2,1
247,31080,droite,3,2,2,3,2,9,4,1,0,0,4,6,4,11,8,1,1,1,1,1,3,3,3,2,1
248,31351,droite,3,3,2,3,2,7,3,1,0,0,4,5,4,11,7,1,1,1,1,1,3,3,2,2,2
249,31353,droite,2,2,2,3,2,6,3,1,0,0,3,4,3,12,7,2,1,1,1,1,2,3,3,2,2
250,31355,droite,1,2,3,2,2,5,3,1,0,0,3,3,2,13,6,2,1,0,1,1,2,3,3,2,2
251,31627,droite,2,2,3,2,2,3,2,0,0,0,2,1,1,17,5,2,1,0,0,1,2,2,3,1,2
252,31631,droite,2,2,3,2,2,3,1,0,0,0,2,1,1,19,5,2,1,0,0,1,2,2,3,1,2
253,31875,droite,2,1,3,1,1,3,1,0,0,0,2,1,1,20,4,2,1,0,0,1,2,2,3,1,2
254,31877,droite,2,1,3,1,1,3,1,0,0,0,3,1,1,19,4,2,1,0,0,1,2,1,2,1,1
255,32156,droite,2,1,3,1,1,2,1,0,0,0,3,1,1,18,4,1,1,0,0,1,2,1,2,1,1
256,32158,droite,2,1,2,1,1,2,1,0,0,0,3,1,2,17,4,1,1,0,0,0,2,1,2,1,1
257,32424,droite,1,1,2,1,1,3,1,0,0,0,3,2,2,15,4,1,1,0,0,0,1,0,1,1,1
258,32429,droite,1,1,2,1,1,4,1,0,0,0,4,2,2,15,4,1,1,0,0,0,1,0,1,1,1
259,32683,droite,1,1,1,1,1,6,1,0,1,0,4,2,3,16,4,1,1,0,0,0,1,0,1,1,1
260,32686,droite,1,1,1,1,1,9,2,0,1,0,4,2,3,17,4,2,1,0,0,0,1,1,1,1,1
261,32966,droite,1,1,1,1,1,11,2,0,1,0,4,3,4,19,5,2,1,0,0,0,1,1,1,1,1
262,32969,droite,1,1,1,1,1,15,2,1,1,0,3,3,4,21,6,2,2,0,1,1,1,1,1,1,1
263,33228,droite,1,1,1,1,1,21,3,1,2,0,3,4,4,22,6,3,2,0,1,1,1,1,1,1,1
264,33230,droite,1,1,2,1,1,33,3,2,2,0,4,5,4,22,7,3,2,0,1,1,2,1,1,1,1
265,33231,droite,1,1,2,1,1,48,4,3,2,0,4,6,4,23,7,3,2,0,1,1,2,2,1,1,1
266,33523,droite,1,1,2,1,1,65,5,5,2,0,4,6,4,24,7,3,2,0,1,1,2,2,2,1,1
267,33524,droite,1,1,2,1,1,78,7,6,2,0,4,5,3,25,6,2,2,0,1,1,2,2,2,1,1
268,33796,droite,1,2,2,1,2,83,8,7,2,0,4,4,3,26,6,2,2,0,1,1,2,2,2,1,1
269,33796,droite,2,2,2,1,2,79,9,7,2,0,3,3,3,27,6,2,2,1,1,1,3,3,3,1,1
270,34081,droite,2,2,2,1,2,67,9,6,2,0,3,2,2,27,6,2,2,1,1,1,3,3,3,1,1
271,34081,droite,2,2,2,1,2,51,8,5,1,0,2,2,2,27,6,3,2,1,1,1,3,3,4,1,1
272,34380,droite,2,2,2,2,2,36,7,3,1,0,2,2,2,25,6,3,2,1,1,1,4,3,4,1,2
273,34380,droite,3,2,2,2,2,25,6,2,1,0,2,2,2,24,6,3,1,1,1,1,4,3,4,1,2
274,34383,droite,4,2,2,2,2,21,7,2,1,0,2,2,2,22,5,2,1,1,1,0,5,3,3,2,2
275,34646,droite,4,3,2,2,2,24,10,3,2,1,1,1,2,21,5,2,0,1,1,0,6,3,3,2,2
276,34650,droite,4,3,2,2,2,29,13,4,3,1,1,2,2,20,5,2,0,1,1,0,6,4,2,2,2
277,34963,droite,4,3,2,2,2,34,17,6,3,1,1,2,2,20,5,2,0,1,1,0,5,4,2,2,2
278,34967,droite,3,3,2,2,2,42,20,7,4,1,1,3,2,19,5,2,0,2,1,0,4,4,2,2,1
279,34967,droite,2,3,2,1,1,45,20,8,4,1,1,3,3,19,5,2,1,2,1,1,3,4,2,1,1
280,35265,droite,2,3,2,1,1,47,19,7,4,1,2,3,3,20,6,2,1,2,1,1,3,4,2,1,1
281,35266,droite,1,2,2,1,1,44,16,6,3,1,2,3,3,21,6,1,1,2,2,1,3,4,3,1,1
282,35567,droite,1,2,3,1,1,40,12,5,2,1,2,3,3,23,6,1,2,2,2,1,3,3,3,1,1
283,35568,droite,1,2,2,1,1,33,9,4,1,1,2,2,3,24,7,1,2,2,1,1,3,3,2,1,2
284,35870,droite,1,2,2,1,1,26,7,3,1,0,3,2,2,24,7,1,2,2,1,1,2,2,2,1,2
285,35870,droite,2,2,2,1,1,20,6,3,1,0,3,2,2,24,7,1,2,2,1,1,2,2,1,1,2
286,35873,droite,2,2,2,2,1,14,6,3,1,0,3,1,2,22,7,0,1,1,1,1,2,2,1,1,2
287,36132,droite,3,2,1,2,1,11,6,3,1,0,3,1,2,20,7,0,1,1,1,1,2,2,1,2,2
288,36138,droite,3,2,1,2,1,9,5,3,1,0,2,1,3,18,7,0,1,1,1,1,2,2,1,2,2
289,36458,droite,4,2,1,3,1,7,5,3,1,0,2,1,3,17,7,0,0,1,1,1,3,2,1,2,2
290,36461,droite,4,1,1,3,1,7,4,2,0,0,2,2,3,17,7,0,0,1,1,1,4,2,1,2,1
291,36461,droite,5,1,1,2,1,7,3,2,0,0,2,2,3,17,6,1,0,1,0,0,4,2,1,2,1
292,36765,droite,5,1,1,2,1,7,2,2,0,0,2,2,3,17,6,1,0,1,0,0,5,2,1,2,1
293,36765,droite,5,1,1,2,1,7,2,1,0,0,2,2,3,17,6,1,1,1,0,1,5,2,1,2,1
294,37065,droite,5,1,1,2,1,9,2,1,0,0,2,3,3,17,7,1,1,1,0,1,5,3,1,2,1
295,37066,droite,5,2,1,2,1,17,4,2,0,0,2,3,4,18,7,2,1,1,1,1,5,3,1,2,1
296,37367,droite,4,2,0,2,1,45,8,4,1,0,2,3,5,19,8,3,2,1,1,1,5,4,1,2,1
297,37368,droite,4,3,0,2,1,93,15,8,1,1,3,3,6,20,9,4,2,1,1,1,4,4,1,1,1
298,37672,droite,4,3,1,2,2,159,22,14,2,1,3,3,6,21,9,5,2,1,1,1,3,4,1,1,1
299,37673,droite,4,3,1,2,2,223,28,19,3,1,3,2,6,21,9,5,2,2,1,1,3,4,1,1,2
300,37680,droite,4,3,1,2,2,266,32,23,4,1,3,2,5,20,8,5,2,2,1,1,3,3,2,2,2
301,37963,droite,4,3,2,2,2,275,31,24,4,1,3,2,4,20,8,4,1,2,1,1,3,3,2,2,2
302,37967,droite,3,3,2,2,2,245,27,22,4,1,2,2,3,19,7,3,1,2,0,1,3,3,3,2,2
303,38288,droite,2,3,3,2,2,189,21,17,4,1,2,1,2,19,7,3,1,1,0,1,2,3,3,2,2
304,38297,droite,2,3,3,2,2,125,15,12,3,1,2,1,1,20,8,2,0,1,1,1,2,3,3,2,2
305,38297,droite,2,3,2,2,2,69,10,7,2,1,1,1,1,21,8,1,0,1,1,1,3,4,3,2,2
306,38606,droite,2,3,2,2,2,34,8,4,1,0,1,1,1,22,8,1,0,1,1,1,4,4,3,2,2
307,38607,droite,4,3,2,2,2,17,6,2,1,0,2,1,1,23,8,1,0,1,1,1,7,4,2,2,1
308,38612,droite,7,3,1,2,2,10,5,2,0,0,2,1,2,24,8,1,0,1,1,1,10,5,1,2,1
309,38923,droite,10,3,1,3,2,7,4,2,1,0,2,1,2,23,8,1,0,1,1,1,13,4,1,2,1
310,38925,droite,13,3,1,3,2,7,3,2,1,0,2,1,3,23,8,0,1,1,1,1,15,4,1,2,1
311,38949,droite,13,3,1,3,2,5,2,2,1,0,1,1,4,21,8,0,1,1,1,1,15,3,1,2,1
312,39242,droite,12,3,1,3,1,4,2,2,1,0,2,1,5,20,8,0,1,2,1,1,13,3,1,2,1
313,39554,droite,10,3,2,3,1,4,2,2,1,0,2,2,7,18,8,0,1,3,1,1,10,2,2,2,1
314,39561,droite,7,2,2,2,1,4,2,2,1,0,2,2,10,16,9,1,1,4,1,1,7,2,2,2,1
315,39562,droite,4,2,2,2,1,4,2,2,0,0,4,2,14,14,9,1,1,6,2,1,4,2,3,2,1
316,39881,droite,2,2,3,2,1,3,2,1,0,0,5,2,18,13,9,2,1,8,2,1,2,2,3,2,1
317,39882,droite,2,2,3,2,1,3,2,1,0,0,6,3,21,11,9,2,1,9,2,1,1,3,3,2,1
318,39886,droite,2,2,3,2,1,3,2,1,0,0,7,3,23,10,8,3,1,9,2,1,1,2,4,2,1
319,40222,droite,2,2,3,2,1,3,2,1,0,0,7,3,22,10,7,3,1,9,2,1,1,2,3,2,1
320,40225,droite,2,1,2,2,1,3,2,1,0,0,6,3,18,11,7,3,1,7,2,1,1,2,3,2,1
321,40550,droite,2,1,2,2,1,3,2,1,0,0,5,3,14,13,6,2,1,5,1,1,1,2,3,2,1
322,40553,droite,2,1,1,2,1,4,1,1,0,0,3,2,9,15,6,2,1,3,1,1,1,1,2,2,1
323,40554,droite,2,1,1,2,2,4,1,1,0,0,2,2,5,17,6,1,1,2,1,1,1,1,2,2,1
324,40886,droite,2,1,1,2,2,4,1,1,0,0,2,1,2,18,6,1,1,1,0,1,2,1,1,3,1
325,40886,droite,2,1,1,2,2,4,1,1,0,0,1,1,1,19,6,1,1,1,0,1,2,1,1,3,2
326,40889,droite,2,1,1,3,2,3,1,1,0,0,2,2,1,20,6,1,1,1,0,1,2,1,1,3,2
327,41215,droite,2,1,1,3,2,3,1,1,0,0,2,3,2,20,6,1,1,1,0,1,2,1,1,3,2
328,41218,droite,2,1,1,3,2,3,1,1,0,0,2,3,2,20,6,1,1,1,0,1,2,1,1,3,2
329,41533,droite,2,3,1,1,2,9,1,0,0,0,4,3,3,20,8,1,1,1,1,1,3,3,1,1,2
330,41535,droite,3,3,1,1,2,9,1,0,0,0,5,2,2,18,8,1,1,1,1,1,3,4,1,1,2
331,41536,droite,3,3,1,1,2,9,1,0,0,0,5,2,2,18,8,1,1,1,1,1,3,4,1,1,2
332,41904,droite,3,3,1,1,2,7,1,0,0,0,7,2,2,13,7,1,1,0,1,1,3,4,1,1,1
333,41905,droite,3,3,1,1,1,5,1,0,0,0,7,1,1,11,7,1,1,0,1,1,3,4,1,1,1
334,41916,droite,3,3,1,1,1,5,1,0,0,0,7,1,1,11,7,1,1,0,1,1,3,4,1,1,1
335,42222,droite,2,2,1,1,1,3,1,0,0,0,6,1,1,11,6,1,1,0,1,1,3,3,1,1,1
336,42224,droite,2,1,1,2,1,2,1,0,0,0,5,1,1,11,6,1,1,0,1,1,2,2,1,1,1
337,42224,droite,2,1,1,2,1,2,1,0,0,0,3,1,1,12,7,0,1,0,1,1,2,2,1,1,1
338,42559,droite,2,1,1,2,2,3,1,1,0,0,2,1,2,15,8,1,1,0,1,1,2,2,2,2,1
339,42560,droite,1,1,2,2,2,15,3,1,1,0,1,1,2,19,10,1,1,1,1,1,2,3,3,2,2
340,42898,droite,1,2,2,2,2,26,4,2,1,0,1,1,3,20,10,2,1,1,1,1,2,3,3,2,2
341,42898,droite,1,2,2,2,2,26,4,2,1,0,1,1,3,20,10,2,1,1,1,1,2,3,3,2,2
342,42901,droite,1,2,2,2,2,51,6,3,1,0,1,2,5,21,11,3,2,1,1,1,1,4,3,2,2
343,43245,droite,1,2,2,3,2,60,7,4,1,0,2,2,6,20,11,3,2,1,1,1,1,3,4,2,2
344,43248,droite,1,2,3,2,2,62,7,4,1,0,2,2,6,19,10,3,2,1,1,1,1,3,4,2,2
345,43602,droite,1,1,3,2,2,58,7,5,1,0,2,2,6,18,10,3,2,1,1,1,2,2,5,2,1
346,43608,droite,1,1,3,2,2,49,6,4,1,0,1,2,5,16,10,2,1,1,1,1,2,1,5,2,1
347,43608,droite,1,1,3,2,2,49,6,4,1,0,1,2,5,16,10,2,1,1,1,1,2,1,5,2,1
348,43610,droite,1,1,4,2,2,38,5,4,1,0,1,2,4,15,9,2,1,1,1,1,2,1,5,2,1
349,43962,droite,1,2,4,3,1,16,4,2,1,0,1,1,2,16,7,1,1,1,1,1,3,1,4,2,1
350,43966,droite,1,2,3,3,1,9,3,1,1,0,1,1,1,18,7,1,1,1,1,1,2,1,4,3,1
351,43966,droite,1,2,3,3,1,9,3,1,1,0,1,1,1,18,7,1,1,1,1,1,2,1,4,3,1
352,44351,droite,3,3,2,4,1,4,2,1,1,0,1,1,1,22,6,1,1,1,0,0,4,3,3,3,1
353,44351,droite,8,3,2,4,1,3,2,1,1,0,1,1,1,22,6,1,1,1,0,0,8,4,2,3,1
354,44717,droite,19,4,2,4,1,2,2,1,1,0,1,1,1,22,6,1,1,0,0,0,19,5,2,3,1
355,44717,droite,19,4,2,4,1,2,2,1,1,0,1,1,1,22,6,1,1,0,0,0,19,5,2,3,1
356,44723,droite,50,6,2,4,1,2,2,1,0,0,1,2,1,20,6,1,1,0,0,0,49,7,2,3,1
357,44724,droite,50,6,2,4,1,2,2,1,0,0,1,2,1,20,6,1,1,0,0,0,49,7,2,3,1
358,45095,droite,68,6,2,3,1,2,2,1,0,0,2,2,3,19,6,1,2,1,1,1,66,7,1,3,1
359,45095,droite,63,6,2,3,1,2,2,0,0,0,2,2,3,20,6,1,2,1,1,1,61,6,1,3,1
360,45097,droite,63,6,2,3,1,2,2,0,0,0,2,2,3,20,6,1,2,1,1,1,61,6,1,3,1
361,45470,droite,34,3,2,2,1,3,2,0,0,0,2,2,3,24,7,1,2,1,1,1,33,3,1,2,1
362,45473,droite,19,2,2,2,1,3,1,0,0,0,2,2,3,27,7,1,2,1,1,1,18,2,1,2,1
363,45850,droite,9,1,1,2,1,3,1,0,0,0,2,2,3,29,7,1,2,1,1,1,8,2,1,2,1
364,45854,droite,3,1,1,2,1,3,1,0,0,0,1,2,3,30,8,1,2,1,1,1,3,1,1,2,1
365,45854,droite,2,1,1,2,1,3,1,0,0,0,1,2,4,30,8,1,2,1,1,1,1,1,1,2,1
366,46279,droite,2,1,1,2,1,4,1,0,0,0,1,2,4,29,9,1,2,1,1,1,1,1,1,2,1
367,46286,droite,2,1,1,2,1,4,1,0,0,0,1,2,4,29,9,1,2,1,1,1,1,1,1,2,1
368,46290,droite,2,2,2,2,1,4,1,1,0,0,1,2,5,25,9,1,2,1,1,1,2,1,2,2,1
369,46290,droite,2,2,2,2,1,4,1,1,0,0,1,2,5,25,9,1,2,1,1,1,2,1,2,2,1
370,46685,droite,2,2,3,2,1,4,1,1,0,0,1,1,5,23,9,1,1,1,1,1,2,2,3,2,1
371,46685,droite,2,2,5,1,1,2,1,1,0,0,1,1,4,21,9,1,1,1,1,1,2,2,5,2,1
372,46687,droite,2,2,6,1,2,2,1,1,0,0,1,1,4,19,9,1,1,1,1,1,2,2,6,2,2
373,47080,droite,2,2,6,1,2,2,1,1,0,0,1,1,4,19,9,1,1,1,1,1,2,2,6,2,2
374,47083,droite,2,2,5,1,2,2,1,1,1,0,1,2,3,18,8,2,1,1,1,1,3,2,6,2,2
375,47083,droite,2,2,5,1,2,2,1,1,1,0,1,2,3,16,8,2,1,1,1,1,3,2,5,1,2
376,47089,droite,2,1,4,1,2,2,0,1,1,0,1,2,2,15,8,2,1,0,1,1,3,2,4,1,2
377,47460,droite,1,1,3,1,2,3,1,1,1,0,1,2,2,14,9,2,1,0,0,1,3,2,3,2,2
378,47463,droite,1,1,1,2,2,3,1,0,1,0,1,2,2,14,10,2,1,0,0,1,2,2,2,2,1
379,47463,droite,1,1,1,2,2,3,1,0,1,0,1,2,2,14,10,2,1,0,0,1,2,2,2,2,1
380,47870,droite,1,2,1,2,1,3,1,0,0,0,1,2,2,13,10,2,1,0,0,1,2,2,1,2,1
381,47870,droite,1,2,1,1,1,3,1,0,0,0,1,2,2,13,10,2,1,1,0,1,1,2,1,1,1
382,47875,droite,1,2,1,1,1,3,1,0,0,0,1,2,2,13,10,2,1,1,0,1,1,2,1,1,1
383,48282,droite,1,2,1,1,1,3,1,0,0,0,1,2,2,15,9,1,1,1,0,1,1,3,1,1,1
384,48285,droite,1,1,1,1,1,2,1,1,0,0,1,1,2,17,8,1,1,0,0,1,1,3,1,1,1
385,48285,droite,1,1,1,1,1,2,1,1,0,0,1,1,2,17,8,1,1,0,0,1,1,3,1,1,1
386,48691,droite,2,2,1,2,1,2,2,1,0,0,1,1,2,20,6,0,1,0,0,1,1,3,1,2,1
387,48691,droite,2,2,1,2,1,3,2,2,0,0,1,1,2,22,6,0,1,0,0,1,2,4,1,2,1
388,48696,droite,3,3,1,2,1,3,2,2,0,0,1,1,1,23,5,0,1,0,0,1,2,4,1,2,1
389,49090,droite,3,3,1,2,1,3,2,2,0,0,1,1,1,23,5,0,1,1,0,1,2,4,1,2,1
390,49093,droite,2,3,1,2,1,3,2,1,0,0,1,1,1,24,5,0,1,1,0,1,2,5,1,2,2
391,49093,droite,2,3,1,2,1,3,2,1,0,0,1,1,1,24,5,0,1,1,0,1,2,5,1,2,2
392,49498,droite,2,3,1,2,1,4,1,1,0,0,1,1,1,24,6,0,1,1,0,1,2,4,1,2,2
393,49498,droite,2,2,2,1,2,5,1,0,0,0,1,1,2,24,6,0,1,1,0,1,3,4,2,1,2
394,49501,droite,2,2,2,1,2,6,2,0,0,0,1,1,2,24,6,0,1,1,1,1,2,4,3,1,2
395,49896,droite,2,2,3,1,2,7,2,1,0,0,1,1,2,24,7,0,1,1,1,1,2,4,4,1,2
396,49899,droite,2,2,3,1,2,7,2,1,0,0,1,1,2,24,7,0,1,1,1,1,2,4,4,1,2
397,49899,droite,2,3,4,1,2,8,2,1,1,0,1,1,2,23,8,0,1,1,0,1,2,4,5,1,2
398,49902,droite,2,3,4,1,2,8,2,1,1,0,1,1,2,23,8,0,1,1,0,1,2,4,5,1,2
399,50310,droite,2,3,4,1,2,8,2,1,1,0,2,1,2,22,8,0,1,1,0,1,1,3,5,1,2
400,50315,droite,3,3,3,1,2,8,1,1,1,0,2,2,3,20,10,0,1,2,0,1,2,3,3,1,2
401,50315,droite,3,3,3,1,2,8,1,1,1,0,2,2,3,20,10,0,1,2,0,1,2,3,3,1,2
402,50729,droite,4,4,3,1,2,8,1,1,1,0,2,2,3,19,10,0,0,3,1,1,2,3,3,2,2
403,50731,droite,4,3,2,2,2,7,1,1,1,0,2,1,3,17,10,0,0,2,0,1,3,3,2,2,2
404,50734,droite,4,3,2,2,2,7,1,1,1,0,2,1,3,17,10,0,0,2,0,1,3,3,2,2,2
405,51170,droite,4,2,2,2,2,5,1,1,0,0,1,1,2,14,9,1,1,1,0,1,3,2,2,2,2
406,51172,droite,4,2,2,2,2,5,1,1,0,0,1,1,2,14,9,1,1,1,0,1,3,2,2,2,2
407,51173,droite,3,2,2,2,2,4,1,1,0,0,1,1,2,13,8,1,1,1,0,1,3,1,2,1,2
408,51176,droite,3,1,2,2,2,3,1,1,0,0,1,1,1,12,9,1,0,1,0,1,3,1,2,1,2
409,51582,droite,3,1,1,2,2,2,1,0,0,0,1,0,1,11,9,1,0,0,0,1,2,1,2,1,2
410,51584,droite,3,1,1,2,2,2,1,0,0,0,1,0,1,12,8,1,0,0,0,1,2,1,2,1,1
411,51584,droite,3,1,1,2,2,2,1,0,0,0,1,0,1,12,8,1,0,0,0,1,2,1,2,1,1
412,51976,droite,3,1,2,2,1,3,1,0,1,0,1,1,1,14,6,1,0,0,0,0,2,1,2,1,1
413,51976,droite,2,1,2,1,1,4,1,1,1,0,1,1,1,15,5,1,0,1,0,0,2,1,2,1,1
414,51979,droite,2,1,2,1,1,4,1,1,1,0,1,1,1,17,5,1,0,1,1,1,2,1,2,1,1
415,52432,droite,2,1,2,1,2,3,2,1,1,0,1,1,1,20,5,1,0,1,1,1,3,1,2,1,1
416,52435,droite,2,1,2,1,2,3,2,1,1,0,1,1,1,20,5,1,0,1,1,1,3,1,2,1,1
417,52436,droite,2,2,2,1,2,2,2,1,0,0,1,1,1,26,6,1,0,0,1,1,3,2,1,1,1
418,52440,droite,2,2,2,1,2,2,2,1,0,0,1,1,1,26,6,1,0,0,1,1,3,2,1,1,1
419,52893,droite,2,2,1,1,2,2,2,1,0,0,1,1,2,31,8,1,1,0,1,1,4,2,1,1,1
420,52895,droite,2,2,1,1,2,2,2,1,0,0,1,1,2,31,8,1,1,0,1,1,4,2,1,1,1
421,52895,droite,2,2,1,1,2,3,2,1,0,0,1,1,2,32,9,1,1,0,1,1,4,2,1,1,2
422,52898,droite,2,2,1,1,2,5,3,1,0,0,1,1,2,31,11,1,1,0,1,1,3,2,1,1,2
423,53319,droite,3,1,1,1,2,6,3,1,0,0,1,1,2,30,12,1,1,1,1,1,4,2,1,1,2
424,53320,droite,9,2,1,1,2,6,3,1,0,0,2,2,2,29,12,1,1,1,1,1,8,2,1,1,2
425,53320,droite,9,2,1,1,2,6,3,1,0,0,2,2,2,29,12,1,1,1,1,1,8,2,1,1,2
426,53752,droite,23,3,1,2,2,5,3,1,0,0,2,2,2,28,12,1,1,1,1,1,20,2,1,1,1
427,53753,droite,49,4,1,2,2,4,2,1,0,0,2,2,3,27,11,1,1,1,1,1,39,3,2,1,1
428,53759,droite,80,6,2,2,2,3,2,1,0,0,2,2,3,27,10,1,1,1,1,1,64,5,2,2,1
429,54218,droite,109,8,2,2,2,2,2,1,0,0,2,2,3,26,9,2,1,1,1,1,87,6,2,1,1
430,54220,droite,125,9,3,1,2,1,2,1,0,0,2,2,4,25,9,2,1,1,1,1,100,6,3,1,2
431,54221,droite,124,9,3,1,2,1,2,1,0,0,2,2,4,24,9,2,1,1,1,1,99,6,3,1,2
432,54226,droite,105,7,2,1,2,1,1,1,0,0,2,2,4,22,9,2,1,1,1,1,84,6,3,1,2
433,54698,droite,44,4,2,2,2,2,1,1,0,0,2,2,4,19,9,2,1,2,1,1,37,3,2,1,2
434,54702,droite,44,4,2,2,2,2,1,1,0,0,2,2,4,19,9,2,1,2,1,1,37,3,2,1,2
435,54703,droite,8,2,1,2,1,3,1,1,0,0,4,3,5,19,8,2,1,2,1,1,9,2,1,1,1
436,54711,droite,8,2,1,2,1,3,1,1,0,0,4,3,5,19,8,2,1,2,1,1,9,2,1,1,1
437,55198,droite,5,2,1,1,1,5,1,1,0,0,4,3,5,21,7,1,1,2,1,1,6,3,2,1,1
438,55201,droite,5,2,1,1,1,5,1,1,0,0,4,3,5,21,7,1,1,2,1,1,6,3,2,1,1
439,55202,droite,6,2,1,1,1,5,1,1,0,0,4,3,4,21,7,1,1,3,1,1,6,3,2,1,1
440,55204,droite,6,2,2,1,1,5,1,1,0,0,4,2,3,22,7,1,1,3,2,1,6,3,2,1,1
441,55680,droite,6,2,3,1,1,3,1,1,0,0,3,1,2,23,6,7,3,3,2,1,5,4,3,1,1
442,55683,droite,6,2,3,1,1,3,1,1,0,0,3,1,2,23,6,7,3,3,2,1,5,4,3,1,1
443,55683,droite,5,3,3,2,1,2,1,1,0,0,3,1,2,25,6,17,5,4,2,1,4,5,4,1,1
444,55686,droite,5,3,4,2,1,2,1,1,0,0,2,2,2,26,6,33,10,5,2,1,4,5,5,2,1
445,56166,droite,4,3,4,2,1,1,2,1,0,0,2,3,2,28,7,53,14,7,2,1,4,5,5,2,1
446,56170,droite,4,3,5,2,1,1,2,1,0,0,2,3,3,28,7,71,18,8,2,1,5,5,6,2,1
447,56170,droite,4,2,4,2,1,1,1,1,0,0,3,5,6,28,9,80,20,10,2,1,5,3,5,2,1
448,56172,droite,4,2,4,2,1,1,1,0,0,0,4,5,7,27,9,68,17,9,2,1,5,2,5,2,1
449,56658,droite,4,2,3,2,1,1,1,0,0,0,5,5,8,26,9,49,12,7,2,1,4,1,4,2,1
450,56661,droite,3,2,3,1,1,1,1,0,0,0,5,5,8,26,9,29,8,5,2,1,3,1,4,1,1
451,56662,droite,3,2,3,1,1,2,1,0,0,0,5,4,8,25,10,14,4,4,2,1,3,1,3,1,1
452,56664,droite,3,2,3,1,1,2,1,0,0,0,5,4,8,25,10,14,4,4,2,1,3,1,3,1,1
453,56715,droite,3,3,3,1,1,2,1,0,0,0,5,4,7,25,10,5,2,2,1,1,2,1,3,1,1
454,57179,droite,2,3,3,1,1,2,1,1,0,0,5,3,6,24,10,2,2,2,1,1,2,2,3,1,1
